Time (s), X (m/s2), Y (m/s2), Z (m/s2)
12.0981989,-1.122929,9.776761,-2.337967
12.10217,-1.354419,9.521366,-2.355377
12.1061401,-1.551471,9.245105,-2.390591
12.1101103,-1.685461,9.049929,-2.399057
12.1140804,-1.722073,8.925297,-2.404822
12.1180515,-1.796101,8.763601,-2.43157
12.1220236,-1.840567,8.619452,-2.408902
12.1259937,-1.771776,8.496524,-2.33269
12.1299639,-1.617705,8.381842,-2.308518
12.133934,-1.480421,8.300065,-2.25484
12.1379051,-1.309782,8.256089,-2.247399
12.1418753,-1.17291,8.208885,-2.202225
12.1458445,-1.06972,8.181016,-2.132793
12.1498146,-1.01564,8.177664,-2.111044
12.1537857,-0.952279,8.214496,-2.101602
12.1577568,-0.837281,8.333306,-2.070649
12.1617279,-0.670013,8.502797,-2.009281
12.1656981,-0.471926,8.641249,-1.95657
12.1696682,-0.331693,8.649494,-1.933002
12.1736517,-0.236346,8.641488,-1.911473
12.1776094,-0.20729,8.749246,-1.782876
12.1815805,-0.2005,8.912885,-1.651913
12.1855516,-0.247905,9.009917,-1.571439
12.1895218,-0.282382,9.067858,-1.4655
12.1934919,-0.286845,9.119686,-1.448004
12.1974621,-0.243146,9.181859,-1.42637
12.2014332,-0.226511,9.156251,-1.472472
12.2054052,-0.242791,9.070232,-1.540669
12.2093744,-0.292763,8.959132,-1.55059
12.2133446,-0.312482,8.885199,-1.576141
12.2173147,-0.365221,8.837362,-1.55852
12.2212858,-0.434452,8.766484,-1.518623
12.225256,-0.476006,8.701468,-1.508587
12.2292261,-0.489183,8.639113,-1.471007
12.2331963,-0.514983,8.571482,-1.421667
12.2371683,-0.544125,8.501705,-1.389298
12.2411385,-0.516334,8.451349,-1.37726
12.2451096,-0.463355,8.424535,-1.320153
12.2490797,-0.396183,8.39657,-1.32294
12.2530499,-0.369703,8.406655,-1.326598
12.25702,-0.378954,8.391208,-1.316868
12.2609921,-0.378514,8.411501,-1.32972
12.2649612,-0.321934,8.465466,-1.330506
12.2689323,-0.259302,8.547894,-1.345015
12.2729006,-0.135588,8.655479,-1.359677
12.2768726,-0.047175,8.754725,-1.2976
12.2808428,0.045135,8.854792,-1.210154
12.2848148,0.08983,8.949382,-1.125993
12.288784,0.131624,9.007332,-1.037791
12.2927542,0.156198,9.030689,-0.937617
12.2967262,0.191689,9.039175,-0.836074
12.3006964,0.241594,9.020864,-0.759441
12.3046675,0.264473,8.990391,-0.660637
12.3086386,0.248413,8.926714,-0.586972
12.3126078,0.224997,8.901278,-0.588227
12.3165779,0.193327,8.885936,-0.627664
12.32055,0.210201,8.936502,-0.702871
12.3245192,0.227631,9.014131,-0.806013
12.3284903,0.220698,9.113481,-0.888689
12.3324604,0.20208,9.206922,-0.982887
12.3364305,0.157883,9.293381,-1.076979
12.3404007,0.107452,9.393794,-1.184526
12.3443727,0.044992,9.481163,-1.278427
12.3483419,-0.020906,9.580158,-1.334633
12.3523121,-0.074508,9.691134,-1.358757
12.3562841,-0.103908,9.812463,-1.334135
12.3602543,-0.113504,9.926992,-1.293951
12.3642244,-0.112374,10.029695,-1.23832
12.3681965,-0.146075,10.11802,-1.185465
12.3721657,-0.208114,10.189119,-1.117077
12.3761377,-0.329327,10.247815,-1.04957
12.3801079,-0.463977,10.261951,-1.004923
12.3840771,-0.58069,10.261854,-0.968407
12.3880482,-0.725874,10.25879,-0.909107
12.3920183,-0.860007,10.243526,-0.847691
12.3959885,-0.996505,10.250583,-0.777464
12.3999605,-1.121511,10.293716,-0.71487
12.4039307,-1.188941,10.350584,-0.664113
12.4079008,-1.320958,10.446668,-0.586599
12.4118719,-1.465089,10.536365,-0.51234
12.4158421,-1.61239,10.620755,-0.493617
12.4198122,-1.743678,10.732191,-0.476092
12.4237823,-1.831909,10.81143,-0.43154
12.4277534,-1.914643,10.937078,-0.312223
12.4317236,-1.938547,11.049327,-0.182773
12.4356956,-1.969537,11.112535,-0.076662
12.4396648,-1.981556,11.121861,0.011617
12.443635,-1.947961,11.122809,0.124498
12.4476051,-1.864058,11.150267,0.265143
12.4515762,-1.744358,11.187531,0.337707
12.4555464,-1.609976,11.216165,0.352053
12.4595184,-1.479416,11.209489,0.296182
12.4634876,-1.305089,11.18981,0.077304
12.4674587,-1.101792,11.193247,-0.301363
12.4714298,-0.924851,11.213043,-0.735575
12.4754,-0.725683,11.254012,-0.988326
12.4793701,-0.454582,11.375523,-1.246307
12.4833422,-0.06812,11.581577,-1.604987
12.4873123,0.390025,11.884654,-2.012853
12.4912815,0.833249,12.211531,-2.415644
12.4952536,1.150165,12.440693,-2.696733
12.4992228,1.402897,12.619827,-2.821586
12.5031929,1.608147,12.79334,-2.842272
12.507165,1.820991,12.955687,-2.839217
12.5111341,1.984448,13.084992,-2.767975
12.5151043,2.143289,13.145479,-2.617312
12.5190763,2.175812,13.089369,-2.398243
12.5230513,2.067096,12.799727,-2.189698
12.5270166,1.811568,12.360919,-2.090157
12.5309868,1.521898,11.943293,-2.152809
12.5349579,1.228149,11.484746,-2.275066
12.538928,0.942291,11.080863,-2.433074
12.5428982,0.635689,10.73155,-2.548455
12.5468693,0.274988,10.382561,-2.636773
12.5508385,-0.072247,10.063596,-2.698208
12.5548115,-0.468995,9.750473,-2.822007
12.5587807,-0.854998,9.492052,-2.903113
12.5627508,-1.160201,9.292854,-2.971836
12.566721,-1.351048,9.191925,-3.058114
12.5706921,-1.467789,9.134291,-3.194315
12.5746746,-1.558712,9.105791,-3.292765
12.5786343,-1.570146,9.139234,-3.247993
12.5826044,-1.558003,9.188496,-3.102723
12.5865746,-1.520586,9.230989,-2.939007
12.5905447,-1.488925,9.302095,-2.779773
12.5945158,-1.460262,9.365035,-2.637127
12.5984859,-1.361266,9.418321,-2.630854
12.6024561,-1.256745,9.483644,-2.666844
12.6064253,-1.114367,9.550117,-2.691016
12.6103964,-0.955765,9.604484,-2.721058
12.6143675,-0.771048,9.682008,-2.723356
12.6183386,-0.568565,9.791844,-2.713033
12.6223087,-0.414819,9.887506,-2.688756
12.6262789,-0.276358,9.996778,-2.614095
12.63025,-0.198661,10.075788,-2.541551
12.6342211,-0.135311,10.153724,-2.49879
12.6381922,-0.076346,10.220838,-2.483496
12.6421623,0.001494,10.277571,-2.475566
12.6461325,0.074134,10.331364,-2.493456
12.6501026,0.126021,10.354071,-2.520031
12.6540737,0.153353,10.364164,-2.498034
12.6580448,0.163064,10.313407,-2.482787
12.6620159,0.191354,10.18934,-2.461306
12.6659832,0.221875,10.024187,-2.408203
12.6699562,0.237581,9.884768,-2.313488
12.6739254,0.246469,9.76818,-2.250952
12.6778965,0.235733,9.597589,-2.222174
12.6818666,0.261131,9.44186,-2.207741
12.6858368,0.350703,9.363187,-2.138932
12.6898069,0.431464,9.311922,-2.03556
12.693779,0.495293,9.213971,-1.997118
12.6977491,0.538303,9.088993,-2.001629
12.7017202,0.616239,8.979951,-2.028425
12.7056904,0.739042,8.908394,-2.043145
12.7096605,0.858647,8.850368,-2.057874
12.7136326,0.984103,8.786337,-2.043892
12.7176027,1.045184,8.718591,-2.074221
12.7215738,1.113112,8.672038,-2.030053
12.725544,1.121569,8.637446,-2.001639
12.7295132,1.100864,8.642609,-1.962029
12.7334833,1.006819,8.611742,-1.932849
12.7374544,0.899502,8.578137,-1.862191
12.7414246,0.826785,8.553151,-1.804366
12.7453947,0.764268,8.584985,-1.718414
12.7493649,0.683257,8.636,-1.642767
12.7533369,0.558481,8.71252,-1.562035
12.7573071,0.372768,8.757923,-1.476265
12.7612782,0.159722,8.697886,-1.442631
12.7652483,-0.056771,8.648239,-1.394115
12.7692184,-0.218552,8.628128,-1.296652
12.7731886,-0.375478,8.597817,-1.247944
12.7771606,-0.442171,8.593652,-1.207674
12.7811298,-0.512685,8.602731,-1.159933
12.7851019,-0.575662,8.585655,-1.147053
12.7890711,-0.59787,8.588624,-1.144218
12.7930412,-0.592172,8.548402,-1.153775
12.7970133,-0.558558,8.498017,-1.161896
12.8009825,-0.541482,8.449827,-1.19871
12.8049526,-0.498693,8.393947,-1.255979
12.8089247,-0.463728,8.378614,-1.274884
12.8128948,-0.427882,8.370914,-1.221579
12.816865,-0.35597,8.399961,-1.188357
12.8208361,-0.265565,8.435069,-1.156648
12.8248062,-0.110861,8.502759,-1.096822
12.8287764,0.034639,8.551629,-1.078913
12.8327484,0.160459,8.594083,-1.085493
12.8367186,0.260135,8.60908,-1.102999
12.8406887,0.386309,8.65524,-1.100461
12.8446598,0.463968,8.709589,-1.112614
12.848629,0.527768,8.73786,-1.149609
12.8525991,0.635613,8.79419,-1.197024
12.8565693,0.670367,8.861659,-1.142896
12.8605404,0.645592,8.907005,-1.087466
12.8645115,0.676716,8.961306,-1.163984
12.8684826,0.776401,9.039586,-1.143327
12.8724508,0.872792,9.14902,-1.083932
12.8764229,0.958476,9.255764,-1.007537
12.880394,1.003477,9.302986,-0.976643
12.8843641,1.007901,9.33507,-0.9534
12.8883343,0.98644,9.361223,-0.916242
12.8923063,0.954932,9.34094,-0.893162
12.8962765,0.935616,9.312506,-0.880453
12.9002466,0.915409,9.299175,-0.925876
12.9042168,0.883958,9.275837,-0.945327
12.9081869,0.867946,9.274793,-0.972084
12.9121571,0.852623,9.277579,-0.999407
12.9161272,0.837272,9.274352,-1.051505
12.9200983,0.869842,9.252096,-1.06835
12.9240694,0.901359,9.232569,-1.080225
12.9280405,0.909481,9.211805,-1.089525
12.9320107,0.947117,9.185115,-1.068513
12.9359808,0.952308,9.148915,-1.037341
12.9399509,0.935271,9.155523,-1.007097
12.943922,0.913417,9.165195,-1.00272
12.9478922,0.924238,9.188429,-1.027879
12.9518642,0.9482,9.201626,-1.071664
12.9558344,0.958006,9.248687,-1.095759
12.9598036,0.957719,9.295086,-1.109042
12.9637747,0.939973,9.353802,-1.151573
12.9677448,0.887598,9.405525,-1.185072
12.971715,0.822389,9.470207,-1.227047
12.975687,0.768606,9.556858,-1.245014
12.9796562,0.721114,9.626481,-1.29329
12.9836273,0.697977,9.720201,-1.309963
12.9875984,0.68411,9.80891,-1.336913
12.9915686,0.664324,9.92794,-1.361956
12.9955387,0.656959,10.062149,-1.420192
12.9995089,0.645314,10.19905,-1.439595
13.00348,0.600274,10.386019,-1.441376
13.0074511,0.517914,10.527343,-1.449287
13.0114222,0.429711,10.708785,-1.417741
13.0153923,0.297628,10.860099,-1.427136
13.0193615,0.203603,10.971947,-1.394728
13.0233316,0.150662,11.095162,-1.346585
13.0273027,0.120266,11.160111,-1.270182
13.0312738,0.121252,11.215925,-1.195549
13.035243,0.142168,11.25182,-1.074671
13.0392151,0.143939,11.253744,-0.924564
13.0431852,0.144399,11.260764,-0.744108
13.0471563,0.179929,11.245709,-0.614582
13.0511265,0.214185,11.229428,-0.431876
13.0550966,0.221569,11.229601,-0.319473
13.0590668,0.247062,11.208426,-0.169873
13.0630388,0.305481,11.216921,-0.017535
13.067008,0.349659,11.226364,0.094676
13.0709801,0.394086,11.254012,0.205269
13.0749502,0.428677,11.266098,0.266704
13.0789194,0.508471,11.27215,0.326636
13.0828896,0.585095,11.301264,0.41548
13.0868607,0.688007,11.290318,0.493608
13.0908318,0.772542,11.286085,0.553051
13.0948029,0.896245,11.270848,0.579981
13.098773,0.986536,11.241744,0.519293
13.1027431,1.036785,11.226986,0.361515
13.1067133,1.076711,11.197174,0.070619
13.1106844,1.070323,11.16468,-0.291978
13.1146545,1.000757,11.180051,-0.826584
13.1186247,0.871173,11.271194,-1.354716
13.1225967,0.607399,11.455997,-1.834907
13.1265669,0.254465,11.699276,-2.16433
13.130538,-0.2926,12.034196,-2.390352
13.1345081,-0.983864,12.365765,-2.381168
13.1384773,-1.746436,12.675258,-2.165259
13.1424475,-2.454919,12.869706,-1.726028
13.1464186,-2.99687,12.897613,-1.197005
13.1503897,-3.478919,12.739404,-0.5472
13.1543589,-3.833807,12.44935,-0.140051
13.1583309,-3.839524,12.157038,-0.074383
13.1623011,-3.453464,11.974313,-0.287515
13.1662712,-2.922573,11.814054,-0.530431
13.1702423,-2.099964,11.555805,-0.933643
13.1742125,-1.18602,11.257623,-1.432221
13.1781826,-0.546874,10.917598,-1.966473
13.1821547,-0.277756,10.561235,-2.396941
13.1861238,-0.256065,10.234274,-2.581093
13.1900949,-0.378858,9.896691,-2.623633
13.1940651,-0.740594,9.630112,-2.617236
13.1980352,-1.171071,9.468129,-2.822735
13.2020073,-1.7683,9.431297,-3.346749
13.2059755,-2.158258,9.468311,-3.84549
13.2099466,-2.476332,9.491564,-4.329655
13.2139187,-2.651818,9.489226,-4.613329
13.2178898,-2.605361,9.402672,-4.674373
13.221859,-2.372089,9.197067,-4.619297
13.2258291,-2.20076,8.983265,-4.562563
13.2298002,-2.217653,8.723619,-4.525414
13.2337704,-2.396682,8.500833,-4.589129
13.2377424,-2.679255,8.313875,-4.754252
13.2417126,-2.848334,8.233794,-4.870563
13.2456818,-2.75926,8.291409,-4.80499
13.2496519,-2.401834,8.36559,-4.617908
13.253623,-1.95545,8.407928,-4.381648
13.2575932,-1.385917,8.422409,-4.150195
13.2615633,-0.898601,8.370493,-4.010096
13.2655334,-0.658645,8.407901,-3.976424
13.2695055,-0.427662,8.571509,-4.010834
13.2734756,-0.219692,8.782737,-4.040915
13.2774467,0.043364,9.081839,-4.078628
13.2814169,0.473573,9.529296,-4.078034
13.285387,0.908178,10.021295,-4.073322
13.2893572,1.195712,10.442147,-4.094162
13.2933283,1.369598,10.920395,-4.034536
13.2973003,1.334337,11.344427,-3.96498
13.3012705,1.176041,11.640427,-3.853238
13.3052406,0.905832,11.917933,-3.702336
13.3092098,0.646664,12.15903,-3.511059
13.3131809,0.250453,12.381977,-3.239288
13.3171511,-0.244199,12.361618,-2.965535
13.3211231,-0.796187,11.991426,-2.774056
13.3250914,-1.284566,11.443968,-2.699156
13.3290634,-1.6359,10.923315,-2.707248
13.3330336,-1.999426,10.399061,-2.741581
13.3370047,-2.282459,9.95332,-2.783116
13.3409748,-2.506413,9.583999,-2.804683
13.344945,-2.625769,9.308359,-2.871768
13.3489151,-2.753447,8.993436,-2.929296
13.3528862,-2.825694,8.720219,-3.017173
13.3568573,-2.881757,8.487646,-3.072594
13.3608284,-2.926078,8.360208,-3.105845
13.3647985,-2.941296,8.292548,-3.112634
13.3687677,-2.929076,8.251693,-3.091154
13.3727379,-2.903477,8.259,-3.04823
13.3767099,-2.827504,8.27846,-3.021684
13.380681,-2.705343,8.291897,-2.933711
13.3846512,-2.575213,8.316824,-2.865467
13.3886213,-2.349784,8.367831,-2.772849
13.3925915,-2.132477,8.469192,-2.671632
13.3965626,-1.963494,8.578722,-2.619333
13.4005327,-1.799788,8.66928,-2.598782
13.4045029,-1.736907,8.61292,-2.600505
13.408473,-1.679714,8.526145,-2.572828
13.4124451,-1.561546,8.595165,-2.505264
13.4164152,-1.3768,8.742293,-2.457083
13.4203863,-1.106006,8.952858,-2.404382
13.4243555,-0.8846,9.100055,-2.341347
13.4283257,-0.639242,9.224658,-2.282469
13.4322958,-0.418468,9.235145,-2.301316
13.4362679,-0.2668,9.192653,-2.353405
13.440238,-0.14642,9.248389,-2.321351
13.4442072,-0.033519,9.216719,-2.267098
13.4481792,0.059558,9.165483,-2.212309
13.4521494,0.086957,9.132912,-2.124969
13.4561195,0.129335,9.229476,-1.972468
13.4600916,0.097358,9.402193,-1.73006
13.4640608,-0.105948,9.151385,-1.663568
13.4680328,-0.32767,8.757492,-1.62822
13.472003,-0.393454,8.525245,-1.636035
13.4759731,-0.359916,8.335538,-1.64316
13.4799442,-0.304916,8.163864,-1.632386
13.4839134,-0.258009,8.063202,-1.557936
13.4878836,-0.276262,8.048559,-1.486818
13.4918537,-0.362233,8.000379,-1.443139
13.4958248,-0.458107,7.965452,-1.396854
13.4997959,-0.520959,7.920824,-1.353155
13.5037651,-0.524972,7.947668,-1.249199
13.5077372,-0.470777,8.023276,-1.16499
13.5117073,-0.423994,8.095495,-0.985377
13.5156775,-0.390475,8.137757,-0.887349
13.5196495,-0.389623,8.200543,-0.798016
13.5236187,-0.412013,8.256223,-0.728172
13.5275888,-0.428026,8.324208,-0.690823
13.5315609,-0.42793,8.361979,-0.65852
13.535531,-0.403069,8.390174,-0.645716
13.5395002,-0.372681,8.403916,-0.579454
13.5434713,-0.328437,8.420014,-0.518977
13.5474415,-0.219567,8.440586,-0.475278
13.5514135,-0.123608,8.465552,-0.403088
13.5553837,-0.012632,8.47489,-0.35371
13.5593538,0.126241,8.442904,-0.280246
13.5633373,0.214262,8.406483,-0.262079
13.5672951,0.309944,8.345478,-0.207127
13.5712652,0.33559,8.248714,-0.206409
13.5752354,0.382392,8.116957,-0.221713
13.5792074,0.436262,8.020288,-0.254446
13.5831766,0.477653,7.99876,-0.256658
13.5871487,0.475038,8.011028,-0.30573
13.5911188,0.442544,8.001824,-0.373658
13.595089,0.388062,8.002725,-0.445752
13.5990582,0.310097,7.953443,-0.591914
13.6030293,0.228857,7.923639,-0.737395
13.6069994,0.144571,7.891854,-0.925445
13.6109715,0.118867,7.881903,-1.09438
13.6149416,0.099455,7.921006,-1.236519
13.6189117,0.075073,8.100743,-1.368123
13.6228819,0.085981,8.324247,-1.443847
13.626853,0.070677,8.533864,-1.491588
13.6308231,0.042416,8.719654,-1.523852
13.6347952,0.053534,8.898539,-1.553837
13.6387653,0.119643,9.232472,-1.648379
13.6427345,0.181931,9.498784,-1.774295
13.6467066,0.284881,9.837718,-1.929468
13.6506767,0.427585,10.128823,-2.046286
13.6546469,0.59856,10.448937,-2.13829
13.6586189,0.753206,10.745033,-2.144841
13.6625872,0.829026,10.896461,-2.113678
13.6665573,0.937924,11.040832,-2.009741
13.6705294,1.011004,11.154586,-1.828299
13.6744995,1.017449,11.213177,-1.664047
13.6784697,0.974766,11.216337,-1.458002
13.6824398,0.927791,11.200401,-1.272193
13.6864109,0.883547,11.175646,-1.110124
13.6903811,0.75584,11.099988,-0.922323
13.6943531,0.623431,11.02389,-0.731735
13.6983232,0.555646,10.99675,-0.567062
13.7022934,0.543388,11.08205,-0.40938
13.7062635,0.510473,11.14837,-0.293069
13.7102346,0.385725,11.234839,-0.14596
13.7142038,0.216618,11.307978,-0.006053
13.718174,0.059338,11.424221,0.107758
13.7221451,-0.052902,11.57587,0.208066
13.7261162,-0.193308,11.729357,0.312453
13.7300873,-0.317854,11.907246,0.373563
13.7340574,-0.371599,12.117515,0.420154
13.7380276,-0.471447,12.269374,0.416898
13.7419977,-0.612533,12.322688,0.382881
13.7459688,-0.744233,12.2887,0.330783
13.749939,-0.837329,12.170981,0.334422
13.753911,-0.812774,11.977291,0.383044
13.7578812,-0.729063,11.743273,0.345196
13.7618513,-0.639012,11.518916,0.24056
13.7658215,-0.56123,11.23392,-0.051418
13.7697926,-0.516448,10.964648,-0.654364
13.7737617,-0.568202,10.762033,-1.633832
13.7777319,-0.598301,10.640455,-2.928434
13.781702,-0.500723,10.671915,-3.731411
13.7856741,-0.319703,10.979206,-4.812432
13.7896452,0.015955,11.586729,-5.794227
13.7936153,0.564064,12.450854,-6.514134
13.7975855,1.330803,13.515623,-6.842504
13.8015556,2.01541,14.430227,-6.539695
13.8055267,2.648734,15.198277,-5.5493
13.8094978,2.948143,15.350519,-4.120173
13.813467,3.036039,15.033949,-2.870581
13.8174391,3.003823,14.196007,-1.719477
13.8214092,3.051161,13.535485,-1.516775
13.8253794,2.972191,12.812062,-1.563529
13.8293505,2.556347,11.979014,-1.537173
13.8333197,1.935521,11.119918,-1.458576
13.8372898,0.852001,9.913613,-1.428467
13.84126,0.063513,9.035525,-1.570941
13.845232,-0.662073,8.107887,-2.000221
13.8492022,-1.024067,7.471959,-2.523613
13.8531733,-1.038222,7.054898,-3.208211
13.8571434,-0.672809,7.03586,-3.917603
13.8611135,-0.294592,7.240707,-4.296213
13.8650837,0.021893,7.483039,-4.542586
13.8690557,0.149015,7.702501,-4.563329
13.8730268,0.179556,7.938799,-4.471248
13.876997,0.123656,8.182549,-4.23813
13.8809671,0.028443,8.317868,-4.076741
13.8849373,-0.046457,8.477025,-4.00141
13.8889074,0.004338,8.741384,-4.004158
13.8928776,0.159856,9.115205,-4.001132
13.8968496,0.348385,9.551678,-3.942896
13.9008179,0.485027,9.958385,-3.77897
13.9047899,0.545706,10.253006,-3.593735
13.9087601,0.567991,10.556217,-3.434492
13.9127378,0.592115,10.833619,-3.325776
13.9167013,0.593944,11.047661,-3.340649
13.9206715,0.596032,11.133516,-3.382739
13.9246416,0.635172,11.133632,-3.412542
13.9286137,0.703474,11.097344,-3.3483
13.9325838,0.78729,11.014324,-3.263019
13.9365549,0.879735,10.86053,-3.157511
13.9405251,0.948573,10.658536,-3.04735
13.9444942,1.010315,10.383269,-2.924853
13.9484673,1.033424,10.092814,-2.806809
13.9524364,1.004952,9.801765,-2.724343
13.9564056,0.944264,9.549293,-2.669851
13.9603777,0.873405,9.377188,-2.636993
13.9643478,0.781343,9.203425,-2.60447
13.968318,0.710197,9.05896,-2.585278
13.9722891,0.618777,8.964207,-2.579034
13.9762592,0.572789,8.916725,-2.5823
13.9802294,0.566018,8.881703,-2.552669
13.9842014,0.641512,8.880745,-2.523632
13.9881716,0.688237,8.911678,-2.471994
13.9921417,0.711001,8.951834,-2.371983
13.9961128,0.745056,8.946088,-2.293319
14.000083,0.782128,8.931992,-2.240944
14.0040522,0.836678,8.920671,-2.163296
14.0080242,0.893267,8.949134,-2.07811
14.0119944,0.96087,8.991463,-2.04869
14.0159636,0.975302,9.078698,-2.038414
14.0199356,0.949253,9.11304,-2.033415
14.0239058,0.956895,9.097172,-2.036221
14.0278759,0.976193,9.100868,-2.007203
14.031846,0.984764,9.104018,-1.989553
14.0358171,0.998669,9.14542,-1.963753
14.0397873,1.073187,9.110483,-1.984477
14.0437593,1.106006,8.994872,-1.967019
14.0477295,1.086651,8.858938,-1.97265
14.0516996,1.034075,8.651658,-2.025035
14.0556707,0.843152,8.398658,-2.066321
14.0596409,0.698609,8.328155,-2.030503
14.0636101,0.525633,8.382292,-1.900086
14.0675821,0.364991,8.442214,-1.79387
14.0715513,0.15638,8.578156,-1.63568
14.0755224,-0.088049,8.66002,-1.519379
14.0794935,-0.259915,8.623512,-1.487479
14.0834637,-0.340743,8.566827,-1.497133
14.0874338,-0.375602,8.442644,-1.48565
14.091404,-0.401776,8.267427,-1.476179
14.0953751,-0.442458,8.133487,-1.423276
14.0993452,-0.496902,8.033715,-1.399813
14.1033173,-0.493895,7.961755,-1.454056
14.1072855,-0.43539,7.897399,-1.520299
14.1112576,-0.335897,7.901593,-1.550533
14.1152277,-0.30098,7.933197,-1.526811
14.1191978,-0.296996,7.965538,-1.494317
14.1231709,-0.266762,8.026274,-1.506671
14.12714,-0.249169,8.058835,-1.508443
14.1311083,-0.243308,8.091885,-1.506575
14.1350803,-0.257721,8.125968,-1.51755
14.1390514,-0.267202,8.167369,-1.503425
14.1430216,-0.271474,8.273767,-1.461516
14.1469917,-0.24871,8.440279,-1.399353
14.1509619,-0.251544,8.623465,-1.332345
14.154933,-0.278427,8.784863,-1.283474
14.1589041,-0.293855,8.897754,-1.245818
14.1628752,-0.338847,9.008787,-1.227488
14.1668453,-0.4277,9.121228,-1.190876
14.1708155,-0.5128,9.184206,-1.140636
